"id","name","title","addedDate","lastUpdated","bdr","company","category","status","value","probability","expectedCloseDate","link","phone","notes","email","leadId","callDate","parentId","isSublist","sublistName","sortOrder","agreementDate","partnerListDueDate","partnerListSentDate","firstSaleDate","partnerListSize","totalSalesFromList"
"7785","Deborah Dickinson","Central Communications Administrator","2025-08-04 15:40:03.376","2025-08-04 15:40:03.376","Adel Mhiri","Strategic Partners (Consulting)","Calls","Call Conducted",,"35",,,"803-294-3354 x98390","Monthly target booster - Consulting opportunity","Brielle98@hotmail.com",,"2025-08-04 15:40:03.376",,"false",,"525",,,,,,
"7786","Lois Flatley","Internal Directives Liaison","2025-08-04 13:38:58.628","2025-08-04 13:38:58.628","Adel Mhiri","TechCorp Solutions (Finance)","Calls","Call Conducted",,"35",,,"(498) 881-0567","Monthly target booster - Finance opportunity","Magnus_Glover@hotmail.com",,"2025-08-04 13:38:58.628",,"false",,"340",,,,,,
"7787","Miss Geraldine Gislason","Product Implementation Analyst","2025-08-01 11:39:54.61","2025-08-01 11:39:54.61","Adel Mhiri","Digital Innovations Ltd (Education)","Calls","Call Conducted",,"35",,,"486.707.3458 x65686","Monthly target booster - Education opportunity","Jaclyn47@yahoo.com",,"2025-08-01 11:39:54.61",,"false",,"719",,,,,,
"7788","Lucy Considine IV","Global Implementation Producer","2025-08-04 16:47:48.84","2025-08-04 16:47:48.84","Adel Mhiri","Strategic Partners (Education)","Calls","Call Conducted",,"35",,,"647-411-4137 x0283","Monthly target booster - Education opportunity","Kassandra_Reilly@hotmail.com",,"2025-08-04 16:47:48.84",,"false",,"30",,,,,,
"7789","Kay Swift V","Investor Operations Associate","2025-08-04 11:47:42.771","2025-08-10 11:47:42.771","Stephen Vivian","Strategic Partners (Marketing)","Lists_Media_QA","Sold","20366.57336110997","100","2025-08-20 11:47:42.771",,"483.831.5729 x9408","[10/08/2025] Deal_Closed: Deal closed: Standard Package - £20367","Garrison.Gerhold@hotmail.com",,"2025-08-04 11:47:42.771",,"true","Strategic Partners (Marketing) - Partner Network","775","2025-08-06 11:47:42.771",,"2025-08-07 11:47:42.771","2025-08-10 11:47:42.771","10","3"
"7790","Nathaniel Buckridge V","Product Marketing Architect","2025-08-04 14:23:10.688","2025-08-04 14:23:10.688","Stephen Vivian","TechCorp Solutions (Marketing)","Calls","Call Conducted",,"35",,,"1-628-774-7358 x173","Monthly target booster - Marketing opportunity","Terrell.Blick@hotmail.com",,"2025-08-04 14:23:10.688",,"false",,"302",,,,,,
"7791","Lena Kutch","International Brand Architect","2025-08-01 12:08:59.242","2025-08-01 12:08:59.242","Stephen Vivian","Elite Consulting (Consulting)","Calls","Call Conducted",,"35",,,"729-501-5768 x69954","Monthly target booster - Consulting opportunity","Jazmyn.Macejkovic64@gmail.com",,"2025-08-01 12:08:59.242",,"false",,"24",,,,,,
"7792","Sue Bauch","Chief Research Manager","2025-08-01 16:27:30.406","2025-08-01 16:27:30.406","Stephen Vivian","Prime Business Group (Education)","Calls","Call Conducted",,"35",,,"1-515-202-0255 x205","Monthly target booster - Education opportunity","Laurence_Kiehn@hotmail.com",,"2025-08-01 16:27:30.406",,"false",,"571",,,,,,
"7793","Shannon Durgan","Senior Tactics Designer","2025-08-04 12:00:37.66","2025-08-04 12:00:37.66","Stephen Vivian","Strategic Partners (Healthcare)","Calls","Call Conducted",,"35",,,"896.865.4955 x1176","Monthly target booster - Healthcare opportunity","Verona26@yahoo.com",,"2025-08-04 12:00:37.66",,"false",,"387",,,,,,
"7794","Audrey Nicolas","Product Optimization Manager","2025-08-04 12:39:42.7","2025-08-04 12:39:42.7","Stephen Vivian","Global Systems Inc (Technology)","Calls","Call Conducted",,"35",,,"721-670-5378","Monthly target booster - Technology opportunity","Kaela11@gmail.com",,"2025-08-04 12:39:42.7",,"false",,"280",,,,,,
"7795","Megan Weimann","Global Implementation Architect","2025-08-01 10:07:27.022","2025-08-03 10:07:27.022","Stephen Vivian","TechCorp Solutions (Legal)","Pipeline","Agreement - Media","15204.75637762866","75","2025-08-17 10:07:27.022",,"567-342-2229 x387","Monthly target booster - Legal opportunity","Karolann98@gmail.com",,"2025-08-01 10:07:27.022",,"false",,"438","2025-08-03 10:07:27.022",,,,,
"7796","Jose Luettgen","Senior Operations Strategist","2025-08-01 09:29:40.816","2025-08-03 09:29:40.816","Stephen Vivian","Digital Innovations Ltd (Technology)","Pipeline","Agreement - Profile","11923.0710349222","75","2025-08-17 09:29:40.816",,"364.333.1579 x9742","Monthly target booster - Technology opportunity","Manuela28@hotmail.com",,"2025-08-01 09:29:40.816",,"false",,"306","2025-08-03 09:29:40.816",,,,,
"7797","Nelson Rutherford","Future Infrastructure Orchestrator","2025-08-01 14:33:26.578","2025-08-01 14:33:26.578","Stephen Vivian","Advanced Analytics (Retail)","Calls","Call Conducted",,"35",,,"588-284-9591","Monthly target booster - Retail opportunity","Carmen.Paucek@yahoo.com",,"2025-08-01 14:33:26.578",,"false",,"326",,,,,,
"7798","Dr. Alberto Hand","Future Branding Manager","2025-08-04 12:44:40.095","2025-08-04 12:44:40.095","Stephen Vivian","Digital Innovations Ltd (Healthcare)","Calls","Call Conducted",,"35",,,"(284) 859-0374 x92922","Monthly target booster - Healthcare opportunity","Miguel74@yahoo.com",,"2025-08-04 12:44:40.095",,"false",,"150",,,,,,
"7799","Paula Wyman","Corporate Quality Executive","2025-08-01 13:56:19.151","2025-08-01 13:56:19.151","Stephen Vivian","Digital Innovations Ltd (Legal)","Calls","Call Conducted",,"35",,,"287-929-2299","Monthly target booster - Legal opportunity","Austen_Blanda@hotmail.com",,"2025-08-01 13:56:19.151",,"false",,"765",,,,,,
"7800","Yolanda Abbott","Central Solutions Officer","2025-08-04 12:58:45.221","2025-08-04 12:58:45.221","Stephen Vivian","Elite Consulting (Manufacturing)","Calls","Call Conducted",,"35",,,"1-636-651-4298 x8851","Monthly target booster - Manufacturing opportunity","Terrance_Cartwright-Zulauf@yahoo.com",,"2025-08-04 12:58:45.221",,"false",,"124",,,,,,
"7801","Frances Fritsch III","Corporate Interactions Agent","2025-08-04 11:49:17.853","2025-08-04 11:49:17.853","Stephen Vivian","TechCorp Solutions (Finance)","Calls","Call Conducted",,"35",,,"(707) 223-4790 x521","Monthly target booster - Finance opportunity","Enos.Kunde@yahoo.com",,"2025-08-04 11:49:17.853",,"false",,"853",,,,,,
"7802","Randal Larkin","Direct Solutions Representative","2025-08-01 13:23:20.178","2025-08-01 13:23:20.178","Stephen Vivian","Prime Business Group (Legal)","Calls","Call Conducted",,"35",,,"822-590-7120 x18418","Monthly target booster - Legal opportunity","Albina7@hotmail.com",,"2025-08-01 13:23:20.178",,"false",,"873",,,,,,
"7803","Blanche O'Connell","Global Mobility Agent","2025-08-04 08:14:17.029","2025-08-04 08:14:17.029","Stephen Vivian","Prime Business Group (Legal)","Calls","Call Conducted",,"35",,,"843.962.0916 x492","Monthly target booster - Legal opportunity","Mina_Wintheiser43@yahoo.com",,"2025-08-04 08:14:17.029",,"false",,"218",,,,,,
"7804","Krystal Boyer","Customer Program Facilitator","2025-08-01 14:03:41.219","2025-08-01 14:03:41.219","Stephen Vivian","TechCorp Solutions (Healthcare)","Calls","Call Conducted",,"35",,,"425-922-4690 x765","Monthly target booster - Healthcare opportunity","Mohammad.Schimmel-Klein@gmail.com",,"2025-08-01 14:03:41.219",,"false",,"840",,,,,,
"7805","Dominick Wiza","Product Usability Consultant","2025-08-04 11:45:07.633","2025-08-04 11:45:07.633","Stephen Vivian","Digital Innovations Ltd (Real Estate)","Calls","Call Conducted",,"35",,,"(502) 893-4160 x0448","Monthly target booster - Real Estate opportunity","Theron_Howell73@hotmail.com",,"2025-08-04 11:45:07.633",,"false",,"751",,,,,,
"7806","Beverly Borer","Senior Identity Orchestrator","2025-08-04 10:34:55.233","2025-08-04 10:34:55.233","Stephen Vivian","Global Systems Inc (Consulting)","Calls","Call Conducted",,"35",,,"882-720-7456 x9885","Monthly target booster - Consulting opportunity","Joaquin56@yahoo.com",,"2025-08-04 10:34:55.233",,"false",,"23",,,,,,
"7807","Arturo Johns","Regional Applications Manager","2025-08-04 09:55:45.188","2025-08-06 09:55:45.188","Rupert Kay","TechCorp Solutions (Marketing)","Lists_Media_QA","Partner List Sent","10266.97602845834","90","2025-08-19 09:55:45.188",,"903.360.6187 x660","Monthly target booster - Marketing opportunity","Marjolaine.Stehr63@hotmail.com",,"2025-08-04 09:55:45.188",,"true","TechCorp Solutions (Marketing) - Partner List","279","2025-08-05 09:55:45.188",,"2025-08-06 09:55:45.188",,"7","0"
"7808","Ronald Lindgren","Corporate Functionality Developer","2025-08-04 12:34:45.579","2025-08-04 12:34:45.579","Rupert Kay","Advanced Analytics (Real Estate)","Calls","Call Conducted",,"35",,,"953-706-0765 x93568","Monthly target booster - Real Estate opportunity","Gerardo.Langworth-Barrows63@gmail.com",,"2025-08-04 12:34:45.579",,"false",,"742",,,,,,
"7809","Mr. Gilbert Reichel","Lead Metrics Technician","2025-08-04 09:49:40.667","2025-08-16 09:49:40.667","Rupert Kay","NextGen Technologies (Marketing)","Lists_Media_QA","Sold","21841.43735625785","100","2025-08-20 09:49:40.667",,"234.579.8975 x89616","[16/08/2025] Deal_Closed: Deal closed: Standard Package - £21841","Kristoffer.Ondricka89@hotmail.com",,"2025-08-04 09:49:40.667",,"true","NextGen Technologies (Marketing) - Partner Network","678","2025-08-06 09:49:40.667",,"2025-08-07 09:49:40.667","2025-08-16 09:49:40.667","13","3"
"7810","Pam Lubowitz","Central Quality Strategist","2025-08-01 16:44:20.644","2025-08-01 16:44:20.644","Rupert Kay","TechCorp Solutions (Technology)","Calls","Call Conducted",,"35",,,"(691) 699-8034 x524","Monthly target booster - Technology opportunity","Kenyatta.Farrell@hotmail.com",,"2025-08-01 16:44:20.644",,"false",,"220",,,,,,
"7811","Amy Wyman","Investor Quality Developer","2025-08-01 11:48:48.558","2025-08-03 11:48:48.558","Rupert Kay","TechCorp Solutions (Education)","Pipeline","Agreement - Profile","17148.42645372714","75","2025-08-17 11:48:48.558",,"541-583-1193 x95494","Monthly target booster - Education opportunity","Soledad_Frami@hotmail.com",,"2025-08-01 11:48:48.558",,"false",,"476","2025-08-03 11:48:48.558",,,,,
"7812","Wendell O'Conner","Human Applications Designer","2025-08-01 08:28:12.376","2025-08-03 08:28:12.376","Rupert Kay","Advanced Analytics (Technology)","Pipeline","Agreement - Profile","9266.221696982886","75","2025-08-17 08:28:12.376",,"(431) 922-5776 x773","Monthly target booster - Technology opportunity","Kaci.Kessler@hotmail.com",,"2025-08-01 08:28:12.376",,"false",,"202","2025-08-03 08:28:12.376",,,,,
"7813","Maria Reilly","Dynamic Markets Producer","2025-08-04 13:30:46.238","2025-08-04 13:30:46.238","Rupert Kay","Strategic Partners (Legal)","Calls","Call Conducted",,"35",,,"563.571.5622","Monthly target booster - Legal opportunity","Georgiana.Koelpin@hotmail.com",,"2025-08-04 13:30:46.238",,"false",,"233",,,,,,
"7814","Paula Farrell","Direct Identity Orchestrator","2025-08-01 08:49:10.862","2025-08-03 08:49:10.862","Rupert Kay","TechCorp Solutions (Consulting)","Pipeline","Agreement - Profile","14803.50802623222","75","2025-08-17 08:49:10.862",,"981-981-1607 x5318","Monthly target booster - Consulting opportunity","Mariana84@hotmail.com",,"2025-08-01 08:49:10.862",,"false",,"247","2025-08-03 08:49:10.862",,,,,
"7815","Sergio VonRueden","Lead Quality Facilitator","2025-08-01 16:13:52.105","2025-08-01 16:13:52.105","Rupert Kay","Elite Consulting (Healthcare)","Calls","Call Conducted",,"35",,,"441-453-3346 x5147","Monthly target booster - Healthcare opportunity","Meghan59@hotmail.com",,"2025-08-01 16:13:52.105",,"false",,"678",,,,,,
"7816","Darla Borer-Hilpert","Senior Identity Coordinator","2025-08-04 09:59:38.944","2025-08-04 09:59:38.944","Rupert Kay","Prime Business Group (Technology)","Calls","Call Conducted",,"35",,,"894.592.8635","Monthly target booster - Technology opportunity","Hassie.Konopelski@hotmail.com",,"2025-08-04 09:59:38.944",,"false",,"886",,,,,,
"7817","Alberta Witting","Internal Creative Director","2025-08-04 14:10:10.644","2025-08-04 14:10:10.644","Rupert Kay","Prime Business Group (Real Estate)","Calls","Call Conducted",,"35",,,"(937) 343-1829","Monthly target booster - Real Estate opportunity","Una.Pacocha@gmail.com",,"2025-08-04 14:10:10.644",,"false",,"380",,,,,,
"7818","Priscilla Harris-Rempel","Customer Web Developer","2025-08-04 16:02:43.646","2025-08-04 16:02:43.646","Rupert Kay","Prime Business Group (Healthcare)","Calls","Call Conducted",,"35",,,"(771) 465-4329","Monthly target booster - Healthcare opportunity","Hillard_Friesen@gmail.com",,"2025-08-04 16:02:43.646",,"false",,"208",,,,,,
"7819","Diana Turcotte","Dynamic Accounts Facilitator","2025-08-01 09:59:45.039","2025-08-01 09:59:45.039","Rupert Kay","Advanced Analytics (Finance)","Calls","Call Conducted",,"35",,,"452.317.0527 x961","Monthly target booster - Finance opportunity","Courtney.Hilpert@hotmail.com",,"2025-08-01 09:59:45.039",,"false",,"956",,,,,,
"7820","Mario Senger","District Configuration Specialist","2025-08-01 09:40:35.881","2025-08-01 09:40:35.881","Rupert Kay","Strategic Partners (Healthcare)","Calls","Call Conducted",,"35",,,"723-243-4117 x138","Monthly target booster - Healthcare opportunity","Mathilde.Wisozk@hotmail.com",,"2025-08-01 09:40:35.881",,"false",,"986",,,,,,
"7821","Johnnie Anderson DDS","Direct Mobility Representative","2025-08-01 10:03:45.007","2025-08-01 10:03:45.007","Rupert Kay","Global Systems Inc (Education)","Calls","Call Conducted",,"35",,,"1-356-366-2590 x001","Monthly target booster - Education opportunity","Wade.Boyer@gmail.com",,"2025-08-01 10:03:45.007",,"false",,"829",,,,,,
"7822","Julian Thiel","Legacy Markets Representative","2025-08-04 13:56:28.343","2025-08-04 13:56:28.343","Rupert Kay","Digital Innovations Ltd (Healthcare)","Calls","Call Conducted",,"35",,,"(736) 748-1296 x990","Monthly target booster - Healthcare opportunity","Kiana23@gmail.com",,"2025-08-04 13:56:28.343",,"false",,"302",,,,,,
"7823","Victoria Stokes","Regional Configuration Developer","2025-08-01 13:14:27.402","2025-08-01 13:14:27.402","Rupert Kay","Advanced Analytics (Education)","Calls","Call Conducted",,"35",,,"(233) 305-2722 x60171","Monthly target booster - Education opportunity","Emmet_Harber@gmail.com",,"2025-08-01 13:14:27.402",,"false",,"993",,,,,,
"7824","Felicia Pfannerstill","Customer Integration Officer","2025-08-04 09:52:13.75","2025-08-04 09:52:13.75","Rupert Kay","Digital Innovations Ltd (Technology)","Calls","Call Conducted",,"35",,,"(616) 225-0537 x6688","Monthly target booster - Technology opportunity","Julio.Lindgren-Stroman21@hotmail.com",,"2025-08-04 09:52:13.75",,"false",,"723",,,,,,
"7825","Shirley Walter","Investor Division Designer","2025-08-11 14:43:29.808","2025-08-05 13:53:53.692","Naeem Patel","Creative Agency Hub","Partner_Contacts","Sold","7117.650675374784","100",,,"690.223.8220 x880","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £7118","Lue6@yahoo.com",,,"6551","false",,"1",,,,"2025-08-11 15:30:16.52",,
"7826","Seth Kemmer","Customer Quality Administrator","2025-08-11 15:43:00.954","2025-08-05 13:53:53.728","Naeem Patel","Reliable Marketing","Partner_Contacts","Sold","7572.964428309742","100",,,"418-936-0116","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £7573","Kamryn34@yahoo.com",,,"6551","false",,"2",,,,"2025-08-11 15:57:37.194",,
"7827","Erick Swaniawski","Corporate Usability Technician","2025-08-08 09:09:44.397","2025-08-08 09:09:44.397","Naeem Patel","Market Champions","Partner_Contacts","Proposal Sent",,"80",,,"1-844-673-1737 x87194","Partner from Business Dynamics (Construction) network. Media Package proposal sent, awaiting response.","Juston_Conroy97@gmail.com",,,"6551","false",,"3",,,,,,
"7828","Dr. Joe Murphy I","District Usability Executive","2025-08-08 16:57:37.023","2025-08-08 16:57:37.023","Naeem Patel","State of Art Media","Partner_Contacts","Proposal Sent",,"80",,,"610.541.2676 x94683","Partner from Business Dynamics (Construction) network. Media Package proposal sent, awaiting response.","Luisa_Williamson44@hotmail.com",,,"6551","false",,"4",,,,,,
"7829","Mrs. Yolanda Hamill","Direct Factors Technician","2025-08-11 11:23:43.618","2025-08-11 11:23:43.618","Naeem Patel","Industry Leaders","Partner_Contacts","Proposal Sent",,"80",,,"764.702.7995 x4320","Partner from Business Dynamics (Construction) network. Starter Package proposal sent, awaiting response.","Elias95@yahoo.com",,,"6551","false",,"5",,,,,,
"7830","Rochelle Mraz","Chief Assurance Officer","2025-08-07 11:15:12.914","2025-08-07 11:15:12.914","Naeem Patel","Profit Maximizers","Partner_Contacts","Follow-up Required",,"20",,,"(250) 898-9911 x84483","Partner from Business Dynamics (Construction) network. Showed initial interest, follow-up scheduled.","Darrin_Jacobs76@gmail.com",,,"6551","false",,"6",,,,,,
"7831","Wendell Tromp-Mosciski","Internal Interactions Assistant","2025-08-11 12:06:52.427","2025-08-11 12:06:52.427","Naeem Patel","Leading Edge Marketing","Partner_Contacts","Proposal Sent",,"80",,,"(414) 600-5704 x67423","Partner from Business Dynamics (Construction) network. Media Package proposal sent, awaiting response.","Emilia.Hermiston45@yahoo.com",,,"6551","false",,"7",,,,,,
"7832","Timothy Thompson V","Dynamic Data Engineer","2025-08-11 15:40:33.18","2025-08-11 15:40:33.18","Naeem Patel","Forward Thinking Agency","Partner_Contacts","Proposal Sent",,"80",,,"627.470.0592 x563","Partner from Business Dynamics (Construction) network. Enterprise Solution proposal sent, awaiting response.","Alda.Ratke@hotmail.com",,,"6551","false",,"8",,,,,,
"7833","Sheri Simonis Sr.","Direct Assurance Administrator","2025-07-17 08:16:16.796","2025-08-05 13:53:53.738","Naeem Patel","Superior Solutions","Partner_Contacts","Sold","6419.788962922931","100",,,"(644) 491-6864","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £6420","Jedediah.OHara87@hotmail.com",,,"6571","false",,"1",,,,"2025-07-17 11:30:01.013",,
"7834","Lynn Hoeger","National Metrics Consultant","2025-07-16 13:35:19.653","2025-08-05 13:53:53.748","Naeem Patel","Elite Digital","Partner_Contacts","Sold","8754.51131356118","100",,,"901-880-2322 x81601","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £8755","Allison.Smith@hotmail.com",,,"6571","false",,"2",,,,"2025-07-17 10:35:34.844",,
"7835","Marc Nader","National Quality Agent","2025-07-14 14:18:39.649","2025-08-05 13:53:53.76","Naeem Patel","Expert Solutions Ltd","Partner_Contacts","Sold","6472.870288947275","100",,,"1-321-744-6158","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £6473","Sibyl_Ankunding68@gmail.com",,,"6571","false",,"3",,,,"2025-07-14 09:58:25.032",,
"7836","Vicki Friesen","Legacy Data Producer","2025-07-15 16:26:03.145","2025-07-15 16:26:03.145","Naeem Patel","Superior Solutions","Partner_Contacts","Proposal Sent",,"80",,,"(233) 678-2318 x9984","Partner from TechCorp Solutions (Marketing) network. Professional Package proposal sent, awaiting response.","Mabelle.Grant@gmail.com",,,"6571","false",,"4",,,,,,
"7837","Lisa Becker-Botsford","Chief Program Designer","2025-07-14 10:51:31.808","2025-07-14 10:51:31.808","Naeem Patel","Elite Digital","Partner_Contacts","Interested",,"60",,,"(458) 734-9958","Partner from TechCorp Solutions (Marketing) network. Expressed interest in Enterprise Solution.","Giuseppe24@hotmail.com",,,"6571","false",,"5",,,,,,
"7838","Vivian Larkin","Human Intranet Producer","2025-07-15 13:19:26.682","2025-07-15 13:19:26.682","Naeem Patel","Outstanding Results","Partner_Contacts","Interested",,"60",,,"837.827.1353 x68506","Partner from TechCorp Solutions (Marketing) network. Expressed interest in Media Package.","Stefanie.Kuhn@gmail.com",,,"6571","false",,"6",,,,,,
"7839","Kristopher O'Keefe DVM","Dynamic Accounts Consultant","2025-07-14 14:23:19.74","2025-07-14 14:23:19.74","Naeem Patel","Top Tier Partners","Partner_Contacts","Follow-up Required",,"20",,,"1-994-764-2961 x7721","Partner from TechCorp Solutions (Marketing) network. Showed initial interest, follow-up scheduled.","Stuart_Mitchell@gmail.com",,,"6571","false",,"7",,,,,,
"7840","Lynette Hammes","Product Intranet Assistant","2025-07-17 09:43:02.651","2025-07-17 09:43:02.651","Naeem Patel","Marketing Pro Services","Partner_Contacts","Interested",,"60",,,"(516) 825-8963 x396","Partner from TechCorp Solutions (Marketing) network. Expressed interest in Profile Package.","Moshe27@gmail.com",,,"6571","false",,"8",,,,,,
"7841","Leticia Schneider","National Brand Architect","2025-07-14 10:47:48.673","2025-07-14 10:47:48.673","Naeem Patel","Profit Maximizers","Partner_Contacts","Not Responsive",,"20",,,"525-414-2888 x02691","Partner from TechCorp Solutions (Marketing) network. No response after multiple attempts.","Helene.Russel96@yahoo.com",,,"6571","false",,"9",,,,,,
"7842","Terence Abernathy","Global Markets Assistant","2025-07-17 12:27:59.631","2025-07-17 12:27:59.631","Naeem Patel","Growth Marketing","Partner_Contacts","Not Responsive",,"20",,,"424-396-1263 x8042","Partner from TechCorp Solutions (Marketing) network. No response after multiple attempts.","Geraldine.Grady@yahoo.com",,,"6571","false",,"10",,,,,,
"7843","Flora Schiller MD","Lead Infrastructure Director","2025-07-07 16:08:38.016","2025-08-05 13:53:53.772","Naeem Patel","Superior Solutions","Partner_Contacts","Sold","4135.704923749657","100",,,"824.412.3461 x318","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £4136","Lonny_Brown@gmail.com",,,"6573","false",,"1",,,,"2025-07-07 13:11:22.813",,
"7844","Santos Ortiz","Corporate Integration Strategist","2025-07-08 15:11:26.052","2025-08-05 13:53:53.783","Naeem Patel","Expert Solutions Ltd","Partner_Contacts","Sold","4002.969794719083","100",,,"(698) 296-0205 x9322","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £4003","Jennie44@yahoo.com",,,"6573","false",,"2",,,,"2025-07-10 14:51:00.319",,
"7845","Ms. Faye Schuster","National Paradigm Director","2025-07-07 08:42:39.966","2025-08-05 13:53:53.795","Naeem Patel","Growth Marketing","Partner_Contacts","Sold","4169.891040013763","100",,,"731.930.8943 x374","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £4170","Leonie38@yahoo.com",,,"6573","false",,"3",,,,"2025-07-08 08:49:57.251",,
"7846","Melissa Larkin","Investor Mobility Specialist","2025-07-07 16:19:11.031","2025-08-05 13:53:53.804","Naeem Patel","Superior Solutions","Partner_Contacts","Sold","2419.287426701897","100",,,"834.576.6926 x3197","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £2419","Trent_Grant81@gmail.com",,,"6573","false",,"4",,,,"2025-07-07 13:04:36.932",,
"7847","Stuart Price","Human Optimization Technician","2025-07-07 11:59:08.564","2025-07-07 11:59:08.564","Naeem Patel","Innovation Studios","Partner_Contacts","Follow-up Required",,"20",,,"749-920-2025 x0566","Partner from Strategic Partners (Construction) network. Showed initial interest, follow-up scheduled.","Yasmeen.Simonis89@hotmail.com",,,"6573","false",,"5",,,,,,
"7848","Bruce Wolf","Direct Group Engineer","2025-07-07 14:15:54.631","2025-07-07 14:15:54.631","Naeem Patel","Results Focused","Partner_Contacts","Not Responsive",,"20",,,"970-231-5334","Partner from Strategic Partners (Construction) network. No response after multiple attempts.","Donna28@hotmail.com",,,"6573","false",,"6",,,,,,
"7849","Annette Leffler","Regional Tactics Engineer","2025-07-08 11:43:32.944","2025-07-08 11:43:32.944","Naeem Patel","Profit Maximizers","Partner_Contacts","Follow-up Required",,"20",,,"454.928.3769 x6197","Partner from Strategic Partners (Construction) network. Showed initial interest, follow-up scheduled.","Marlon_Schmitt22@hotmail.com",,,"6573","false",,"7",,,,,,
"7850","Wanda Wintheiser-Kuhn","Senior Configuration Assistant","2025-07-08 11:59:18.119","2025-07-08 11:59:18.119","Naeem Patel","Leading Edge Marketing","Partner_Contacts","Interested",,"60",,,"512-626-6890","Partner from Strategic Partners (Construction) network. Expressed interest in Executive Package.","Cathryn_Marquardt1@yahoo.com",,,"6573","false",,"8",,,,,,
"7851","Steven Lang","Human Applications Assistant","2025-07-07 12:18:54.197","2025-07-07 12:18:54.197","Naeem Patel","State of Art Media","Partner_Contacts","Not Responsive",,"20",,,"706.427.9122 x19856","Partner from Strategic Partners (Construction) network. No response after multiple attempts.","Verna_OKeefe@gmail.com",,,"6573","false",,"9",,,,,,
"7852","Gwen Fahey","Human Factors Facilitator","2025-07-07 16:17:32.37","2025-07-07 16:17:32.37","Naeem Patel","Outstanding Results","Partner_Contacts","Interested",,"60",,,"210.775.1699 x32030","Partner from Strategic Partners (Construction) network. Expressed interest in Media Package.","Eli.DAmore12@gmail.com",,,"6573","false",,"10",,,,,,
"7853","Nicolas Zieme-Kub PhD","Future Metrics Liaison","2025-07-07 08:30:52.109","2025-07-07 08:30:52.109","Naeem Patel","Success Partners","Partner_Contacts","Not Responsive",,"20",,,"923-270-9429 x6252","Partner from Strategic Partners (Construction) network. No response after multiple attempts.","Merle_Armstrong@hotmail.com",,,"6573","false",,"11",,,,,,
"7854","Terrence Kassulke","National Implementation Manager","2025-07-09 10:01:14.034","2025-07-09 10:01:14.034","Naeem Patel","Dynamic Media","Partner_Contacts","Proposal Sent",,"80",,,"401.665.0651 x7844","Partner from Strategic Partners (Construction) network. Premium Package proposal sent, awaiting response.","Delphia_McLaughlin@gmail.com",,,"6573","false",,"12",,,,,,
"7855","Ramon Block","District Response Representative","2025-07-07 08:33:53.918","2025-07-07 08:33:53.918","Naeem Patel","Performance Specialists","Partner_Contacts","Proposal Sent",,"80",,,"(316) 393-0051","Partner from Strategic Partners (Construction) network. Growth Package proposal sent, awaiting response.","Brad.Harvey@yahoo.com",,,"6573","false",,"13",,,,,,
"7856","Alberta Stiedemann","Regional Intranet Officer","2025-07-07 09:21:19.641","2025-07-07 09:21:19.641","Naeem Patel","Advantage Marketing","Partner_Contacts","Follow-up Required",,"20",,,"(622) 798-3474","Partner from Strategic Partners (Construction) network. Showed initial interest, follow-up scheduled.","Stephan37@yahoo.com",,,"6573","false",,"14",,,,,,
"7857","Juana Macejkovic","Forward Markets Planner","2025-07-28 08:36:15.121","2025-08-05 13:53:53.814","Jennifer Davies","First Class Media","Partner_Contacts","Sold","9216.891179440048","100",,,"979-668-2041 x1457","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £9217","Rodrick79@gmail.com",,,"6655","false",,"1",,,,"2025-07-28 11:04:03.126",,
"7858","Dewey Thiel","Human Accountability Representative","2025-07-28 13:24:07.359","2025-08-05 13:53:53.826","Jennifer Davies","Performance Specialists","Partner_Contacts","Sold","9135.795722384071","100",,,"(454) 244-2650 x41354","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £9136","Elton43@gmail.com",,,"6655","false",,"2",,,,"2025-07-28 13:56:55.252",,
"7859","Dr. Phillip Bernhard","Human Mobility Liaison","2025-07-28 15:18:06.782","2025-08-05 13:53:53.836","Jennifer Davies","Premier Marketing","Partner_Contacts","Sold","5705.809245708235","100",,,"434.393.1923","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £5706","Lenora88@hotmail.com",,,"6655","false",,"3",,,,"2025-07-28 11:41:21.512",,
"7860","Edward Keebler","Customer Mobility Analyst","2025-07-28 10:27:27.735","2025-07-28 10:27:27.735","Jennifer Davies","Outstanding Results","Partner_Contacts","Interested",,"60",,,"200.466.2428 x4113","Partner from Digital Innovations Ltd (Healthcare) network. Expressed interest in Profile Package.","Bernardo_Spencer@hotmail.com",,,"6655","false",,"4",,,,,,
